2theta	Intensity
-0.8513914333750809	27.25880286446601
-0.8505864454323169	26.5208873829719
-0.8497814574667516	27.217581111674377
-0.848976469478407	25.768257857104786
-0.8481714814673039	25.48366417495065
-0.8473664934334647	24.139147423619253
-0.8465615053769108	23.34843828477392
-0.8457565172976635	27.674601584376468
-0.8449515291957446	28.84777766264623
-0.8441465410711754	26.622869850293952
-0.8433415529239779	23.59562880392574
-0.8425365647541734	23.72992254409944
-0.8417315765617838	21.897197491473012
-0.84092658834683	19.24637943478522
-0.8401216001093342	16.864177495961332
-0.8393166118493178	16.863968316306952
-0.8385116235668025	18.705874866540608
-0.8377066352618099	15.074593505716622
-0.8369016469343613	12.524523520246014
-0.8360966585844783	13.862839912238323
-0.8352916702121826	17.443043453045355
-0.834486681817496	21.454815060452223
-0.8336816934004398	22.54142537475092
-0.8328767049610358	24.036104155768985
-0.8320717164993051	25.36881394496005
-0.8312667280152698	27.51614202116264
-0.8304617395089515	28.437249054627078
-0.8296567509803713	26.281217626664063
-0.8288517624295514	26.07048213751125
-0.8280467738565126	27.071207195431384
-0.8272417852612773	28.022152017973045
-0.8264367966438667	29.70084943993748
-0.8256318080043021	28.963143352942392
-0.8248268193426057	24.539284039104054
-0.8240218306587985	21.57008643770152
-0.8232168419529026	22.473033698597614
-0.8224118532249395	22.53296508193073
-0.82160686447493	19.63093837047384
-0.8208018757028965	16.45615170485827
-0.8199968869088604	15.510392124242324
-0.8191918980928433	16.206267115597623
-0.818386909254867	19.67016497014836
-0.8175819203949526	23.593203214899724
-0.8167769315131217	25.351110947929925
-0.8159719426093962	25.208578506297528
-0.8151669536837974	24.41891455093625
-0.8143619647363473	23.187964056977457
-0.8135569757670673	23.19011044052825
-0.812751986775979	23.869198508081325
-0.8119469977631032	25.97141196071304
-0.8111420087284626	30.55939344916169
-0.8103370196720786	33.69705167317047
-0.809532030593972	36.191711052192346
-0.8087270414941654	28.75415746890813
-0.8079220523726801	23.13634938384587
-0.8071170632295366	25.592632106385075
-0.8063120740647579	25.590292184799704
-0.8055070848783649	23.24772269942519
-0.8047020956703795	23.14750544417968
-0.8038971064408231	24.546700720557347
-0.8030921171897172	20.927720077951765
-0.8022871279170835	19.06062500938451
-0.8014821386229433	17.831729491038082
-0.8006771493073186	17.02438708183034
-0.7998721599702306	19.51885668151724
-0.7990671706117016	20.914032824671164
-0.7982621812317522	21.13652358689868
-0.7974571918304049	22.019285995852005
-0.7966522024076805	21.988023153558377
-0.7958472129636006	19.427874725281285
-0.7950422234981878	16.90414920679251
-0.7942372340114625	14.957586074199398
-0.7934322445034472	15.12781114320632
-0.7926272549741625	17.391146363199503
-0.7918222654236309	18.68533562581633
-0.7910172758518735	21.133648438035127
-0.790212286258912	23.66167620404762
-0.7894072966447679	22.710883551746967
-0.788602307009463	24.031441453443424
-0.7877973173530186	24.370475254040755
-0.7869923276754562	19.784052788574083
-0.786187337976798	17.893005239856898
-0.785382348257065	21.716030613155223
-0.7845773585162792	20.76178540182304
-0.7837723687544614	20.92172784748622
-0.7829673789716343	26.01010134000073
-0.7821623891678183	26.42770873455148
-0.7813573993430362	23.723299550388028
-0.7805524094973083	23.982864184332893
-0.7797474196306573	27.90049203030217
-0.7789424297431045	26.67315575112965
-0.7781374398346711	20.531823353488083
-0.7773324499053786	17.517068153269555
-0.7765274599552491	20.47922667403185
-0.7757224699843037	23.891725061558063
-0.7749174799925648	24.861590309047443
-0.7741124899800529	23.91751637601884
-0.7733074999467905	20.17765077465799
-0.7725025098927986	18.41031890907332
-0.7716975198180989	22.508430401481096
-0.7708925297227128	23.411050014202896
-0.7700875396066624	21.36034030521279
-0.7692825494699692	20.66015305438857
-0.7684775593126545	26.410869995018043
-0.7676725691347394	29.467482422953545
-0.7668675789362466	28.48821610960148
-0.766062588717197	27.721021741798733
-0.7652575984776122	24.954145018767427
-0.7644526082175142	25.16788133465672
-0.7636476179369242	28.33131261738009
-0.7628426276358632	27.725662704747723
-0.7620376373143541	23.36527968644729
-0.7612326469724175	21.59623582031617
-0.7604276566100755	25.777583475640807
-0.7596226662273495	31.755021643430915
-0.7588176758242611	32.01988565431047
-0.7580126854008314	25.873495591471016
-0.7572076949570831	27.829004179243068
-0.7564027044930364	28.77162186343073
-0.7555977140087139	24.12541182396957
-0.754792723504137	24.562588323694
-0.753987732979327	28.78347843946316
-0.7531827424343055	25.71965928730145
-0.7523777518690943	20.319307282555343
-0.7515727612837146	19.691687045585525
-0.750767770678189	19.61898405901344
-0.7499627800525379	21.590116900315927
-0.7491577894067832	25.770107457895115
-0.7483527987409467	28.92982361106975
-0.7475478080550501	29.801852366072577
-0.7467428173491145	27.592369551510107
-0.7459378266231618	27.880131158460628
-0.7451328358772137	30.501447564787803
-0.7443278451112917	30.292117881820253
-0.7435228543254171	23.424991504295605
-0.7427178635196114	19.19496207578848
-0.7419128726938968	20.14363262077571
-0.7411078818482946	21.702505979666764
-0.7403028909828262	22.738463956567266
-0.7394979000975134	28.20625418544456
-0.7386929091923772	27.83707295610317
-0.7378879182674403	19.30805624111095
-0.737082927322723	19.636629000082877
-0.7362779363582481	25.25578024927956
-0.7354729453740365	27.79921677118925
-0.7346679543701098	27.10220006280541
-0.7338629633464895	26.642930575381303
-0.7330579723031977	23.60228685350562
-0.7322529812402554	22.428667622410764
-0.7314479901576842	26.43408235594701
-0.7306429990555063	27.733287418897724
-0.7298380079337428	24.44318098879243
-0.7290330167924152	22.701611479895856
-0.7282280256315454	21.516104140756266
-0.7274230344511545	20.989353130356577
-0.7266180432512647	20.014697686396676
-0.7258130520318972	18.648371224709937
-0.7250080607930733	22.276418435411117
-0.7242030695348153	22.4064726772146
-0.7233980782571444	19.254599853496025
-0.7225930869600825	23.10848762683183
-0.7217880956436504	29.754910841181303
-0.7209831043078702	30.291650884904087
-0.7201781129527636	28.89365788609313
-0.7193731215783521	29.7452826544282
-0.7185681301846568	32.75370389012631
-0.7177631387717001	32.41681673617613
-0.7169581473395028	25.589573583858428
-0.7161531558880873	22.91971044043311
-0.7153481644174744	25.188518482460097
-0.7145431729276861	24.83992610521208
-0.7137381814187438	29.35423855412988
-0.7129331898906691	30.1336114954277
-0.712128198343484	30.98428804574774
-0.7113232067772095	29.06431236625379
-0.7105182151918673	26.329070913509025
-0.7097132235874792	28.430743494189315
-0.7089082319640667	29.91295845504284
-0.7081032403216515	26.204136461533253
-0.7072982486602546	21.952604803620904
-0.7064932569798983	18.24835726160011
-0.7056882652806038	17.541193656122438
-0.704883273562393	19.62338107148743
-0.7040782818252871	23.464937394414942
-0.7032732900693076	24.495061255540257
-0.7024682982944767	24.834947240235817
-0.7016633065008152	23.045892500415103
-0.7008583146883454	25.043239459424026
-0.7000533228570884	28.796401269596625
-0.6992483310070662	30.50046177626437
-0.6984433391382997	30.26763204211031
-0.6976383472508111	30.48423402336529
-0.6968333553446218	29.57092358932965
-0.6960283634197532	22.576618221516178
-0.6952233714762274	16.174318491525455
-0.6944183795140654	19.39508277498457
-0.6936133875332888	23.36058535419709
-0.6928083955339196	22.94566633568478
-0.6920034035159792	21.61572822632586
-0.6911984114794892	18.203601550472264
-0.6903934194244709	20.382227141438484
-0.6895884273509464	27.054822118951115
-0.6887834352589365	29.693905021228915
-0.6879784431484637	30.49978107854602
-0.6871734510195491	27.727487473221647
-0.6863684588722142	20.371968834401205
-0.6855634667064806	17.192672117293363
-0.68475847452237	18.78883167526868
-0.6839534823199042	21.69427956015487
-0.6831484900991045	21.57758111405109
-0.6823434978599924	22.706111785902984
-0.6815385056025897	27.55756757613088
-0.6807335133269178	30.435926971562317
-0.6799285210329983	24.540227494790617
-0.6791235287208531	20.443415896385574
-0.6783185363905035	22.410346571988452
-0.6775135440419706	26.07273554006249
-0.6767085516752773	30.97648438365216
-0.6759035592904439	33.26583044634627
-0.6750985668874926	28.116133985796875
-0.6742935744664446	20.878385889222667
-0.6734885820273218	23.64144317594649
-0.6726835895701456	27.500534072568914
-0.6718785970949382	22.92083361148334
-0.6710736046017198	23.001671864201267
-0.6702686120905136	30.943766824739164
-0.6694636195613402	34.29612717751455
-0.6686586270142212	26.90157089292157
-0.6678536344491784	22.24938342425656
-0.6670486418662336	24.13103568968285
-0.6662436492654078	24.90604560501293
-0.6654386566467232	25.01268571145649
-0.6646336640102011	27.934466974720344
-0.6638286713558628	30.920619485011223
-0.6630236786837304	28.186305850584773
-0.662218685993825	25.62384135102029
-0.6614136932861687	25.42229301244678
-0.6606087005607827	25.37736349803739
-0.6598037078176886	25.50972522837253
-0.6589987150569082	23.77596136375829
-0.6581937222784628	22.833831692937245
-0.657388729482374	25.465855956000052
-0.6565837366686637	30.357481311622664
-0.6557787438373532	32.87922243854777
-0.6549737509884642	33.85353677567091
-0.6541687581220182	32.06828434583865
-0.6533637652380366	28.0484608253686
-0.6525587723365417	24.721307594248337
-0.6517537794175542	22.215716472293188
-0.6509487864810963	20.282243364605087
-0.6501437935271892	20.416959914058857
-0.6493388005558546	23.438062598668843
-0.6485338075671141	24.313411266558354
-0.6477288145609893	21.001166901605107
-0.6469238215375017	20.74061549063206
-0.646118828496673	23.60367489623081
-0.6453138354385249	25.43368500793521
-0.6445088423630786	24.13354177450963
-0.6437038492703557	24.161566099194875
-0.6428988561603783	29.66442965732518
-0.6420938630331674	34.09545422320752
-0.6412888698887448	29.998124424256467
-0.6404838767271325	26.70147296593378
-0.6396788835483513	26.24750098561242
-0.6388738903524233	22.20643912873796
-0.6380688971393699	21.602950265589115
-0.6372639039092128	23.74446333120295
-0.6364589106619732	28.86147740042244
-0.6356539173976733	31.89649966492331
-0.6348489241163344	29.65763423231454
-0.6340439308179779	26.686258078108917
-0.6332389375026255	23.799868594611286
-0.6324339441702987	24.489103062805547
-0.6316289508210191	26.776983203857974
-0.6308239574548089	24.9397030443952
-0.6300189640716887	22.543568870508963
-0.6292139706716805	23.299606548558344
-0.6284089772548062	24.722940879306485
-0.627603983821087	24.91797530122668
-0.6267989903705444	22.61083916321506
-0.6259939969032001	21.895735924801293
-0.6251890034190759	23.428105462867823
-0.6243840099181932	26.418706868707748
-0.6235790164005736	30.87650211054313
-0.6227740228662385	29.80713615677353
-0.6219690293152096	23.26008510885996
-0.6211640357475087	23.856502437130835
-0.6203590421631572	32.96733797645941
-0.6195540485621767	34.33428100022703
-0.6187490549445885	30.00889756968154
-0.6179440613104146	30.983583391204824
-0.6171390676596764	29.107060714255034
-0.6163340739923956	28.59692156518449
-0.6155290803085937	28.86321130602385
-0.6147240866082921	31.6849957105902
-0.6139190928915126	33.00535815176331
-0.6131140991582769	29.788739236369214
-0.6123091054086061	25.20038327294281
-0.6115041116425222	24.33288533610358
-0.6106991178600467	24.223202648120505
-0.609894124061201	22.042955755286997
-0.609089130246007	23.27317681448121
-0.608284136414486	31.980280675683773
-0.6074791425666597	37.24064460392596
-0.6066741487025498	36.02096202920001
-0.6058691548221776	31.560876102980146
-0.6050641609255648	28.889208932924028
-0.604259167012733	31.38133034189948
-0.6034541730837036	30.52423232325964
-0.6026491791384989	26.31210042075257
-0.6018441851771394	23.921463209507973
-0.6010391911996473	24.012774443373893
-0.6002341972060443	24.05285004416216
-0.5994292031963516	20.882097267095727
-0.5986242091705912	22.668153528529828
-0.5978192151287842	31.093317887708743
-0.5970142210709525	32.2061080163644
-0.5962092269971175	25.973363540300618
-0.595404232907301	22.039862540922325
-0.5945992388015244	18.17022825043738
-0.5937942446798095	18.916811113661065
-0.5929892505421774	23.14585149557655
-0.5921842563886501	22.773680289003696
-0.5913792622192494	21.370075927602056
-0.590574268033996	25.611512408020072
-0.5897692738329124	29.145992918700284
-0.5889642796160198	27.9327107693629
-0.5881592853833396	21.22321822541383
-0.5873542911348937	17.46366177950859
-0.5865492968707036	19.3666418284406
-0.5857443025907908	21.95148374155353
-0.5849393082951768	25.42009375792677
-0.5841343139838835	26.55166544999566
-0.5833293196569321	23.555802302705786
-0.5825243253143445	22.363105594122874
-0.581719330956142	22.291319682860383
-0.5809143365823465	22.790573105092424
-0.580109342192979	29.54401151000632
-0.5793043477880618	34.52860098960677
-0.578499353367616	31.07138572916194
-0.5776943589316634	24.5254796636365
-0.5768893644802254	22.966644274105303
-0.5760843700133238	26.990961083451324
-0.5752793755309801	32.11879834896893
-0.5744743810332157	35.80552721859617
-0.5736693865200524	30.47567392439896
-0.5728643919915116	24.519442184695663
-0.5720593974476154	23.76425574168815
-0.5712544028883845	24.75939380967361
-0.570449408313841	25.791078819228467
-0.5696444137240068	26.364665876478675
-0.5688394191189029	25.80697020639472
-0.5680344244985509	26.099714862361022
-0.5672294298629726	26.18891615752444
-0.5664244352121898	32.226065057366014
-0.5656194405462236	34.72261195781517
-0.5648144458650959	28.00643243562865
-0.5640094511688281	21.93388560603269
-0.5632044564574418	20.67081488691353
-0.5623994617309587	22.98907893957264
-0.5615944669894005	20.050307075807986
-0.5607894722327884	14.574759766940147
-0.5599844774611443	14.28627762273102
-0.5591794826744895	19.83492726457696
-0.5583744878728458	24.16263009972171
-0.5575694930562347	27.93219326039894
-0.5567644982246781	30.080541954505428
-0.5559595033781968	31.82908277879562
-0.555154508516813	36.49041741061736
-0.5543495136405482	36.90401134454855
-0.553544518749424	28.16697800357734
-0.5527395238434619	15.727976345766738
-0.5519345289226834	15.0040820540028
-0.5511295339871101	22.052414443158945
-0.5503245390367635	25.169043140725424
-0.5495195440716656	23.739330545277934
-0.5487145490918376	25.329378084274012
-0.547909554097301	28.96890001967377
-0.5471045590880778	30.46220428521084
-0.546299564064189	28.163999352793887
-0.545494569025657	24.28297733393575
-0.5446895739725026	27.950748857716533
-0.5438845789047475	32.49191813889709
-0.5430795838224137	27.241675581573794
-0.5422745887255224	23.4500427389332
-0.5414695936140955	26.450137745581504
-0.5406645984881542	28.89129159199616
-0.5398596033477203	30.71814765852556
-0.5390546081928154	30.786435077115463
-0.538249613023461	27.56473778678975
-0.5374446178396788	26.42257331962753
-0.53663962264149	27.648435907918188
-0.5358346274289166	28.50933877221023
-0.5350296322019802	26.35031607605919
-0.5342246369607019	23.901983831495265
-0.5334196417051038	22.40197898300017
-0.5326146464352073	22.54225739598125
-0.531809651151034	22.73038958333332
-0.5310046558526053	23.475889045093705
-0.5301996605399428	21.59455660426697
-0.5293946652130684	20.012136458132865
-0.5285896698720033	19.99301504584249
-0.5277846745167697	19.78654736506392
-0.5269796791473883	20.85794378925456
-0.5261746837638812	21.384726389204264
-0.52536968836627	18.392357976154116
-0.5245646929545761	16.25307186718235
-0.5237596975288211	17.2874634332131
-0.5229547020890267	20.395326144084017
-0.5221497066352142	26.125465954815624
-0.5213447111674057	28.874539539485365
-0.5205397156856225	27.191197970162303
-0.519734720189886	28.29267421345445
-0.5189297246802178	30.74821603055923
-0.5181247291566397	31.63820287733136
-0.517319733619173	27.86891084648932
-0.51651473806784	22.306282732865625
-0.5157097425026613	17.63557699562087
-0.5149047469236588	16.496684040942796
-0.5140997513308546	21.85325804702998
-0.5132947557242696	25.937092389482608
-0.5124897601039259	26.0865096055879
-0.5116847644698447	25.722232630598576
-0.5108797688220476	25.64754664128628
-0.5100747731605565	24.89025613334968
-0.5092697774853927	20.729615362955187
-0.5084647817965778	17.708625845004754
-0.5076597860941335	17.440272108198243
-0.5068547903780813	17.662320713656804
-0.5060497946484427	19.26206413979468
-0.5052447989052395	22.5155776253246
-0.5044398031484931	24.98389464162024
-0.5036348073782252	23.040500116313087
-0.5028298115944572	19.49874271164455
-0.5020248157972108	20.770392067042224
-0.5012198199865078	27.27494996324898
-0.5004148241623693	33.45214891096984
-0.499609828324817	35.15962532857462
-0.4988048324738729	28.975769437515428
-0.49799983660955804	25.24339112094468
-0.49719484073189457	27.65310310423755
-0.49638984484090337	26.83408073351344
-0.4955848489366067	25.949780960949663
-0.4947798530190256	29.10743465387869
-0.4939748570881819	30.781170452100334
-0.49316986114409717	32.10183308688641
-0.49236486518679307	32.48018595450668
-0.49155986921629125	27.056910646191188
-0.4907548732326128	24.928333028776787
-0.4899498772357797	30.14139376153284
-0.48914488122581357	35.27187789500596
-0.48833988520273586	31.7818382954881
-0.48753488916656795	28.074961162504017
-0.4867298931173319	32.89433752443308
-0.48592489705504877	32.02152076494953
-0.4851199009797405	21.47794534926889
-0.48431490489142864	16.21262824385721
-0.4835099087901348	21.817212842098787
-0.48270491267588006	27.13272697439635
-0.4818999165486866	35.26427233193665
-0.4810949204085758	42.66098080985206
-0.4802899242555692	41.00347258576552
-0.47948492808968846	34.06635771422026
-0.478679931910955	23.64497588876576
-0.4778749357193906	18.212194020143635
-0.47706993951501664	20.647349430148616
-0.47626494329785485	23.084502484236506
-0.4754599470679266	23.223496110976846
-0.47465495082525394	25.63027413753372
-0.4738499545698579	27.992609786025326
-0.4730449583017603	27.091860190870403
-0.4722399620209828	32.328083117918375
-0.47143496572754673	35.39803423364778
-0.47062996942147406	34.554784480526635
-0.46982497310278604	31.70292772953541
-0.46901997677150425	26.607656332588117
-0.4682149804276505	24.77213947082452
-0.4674099840712461	26.745868334130552
-0.46660498770231307	29.623738293378707
-0.4657999913208723	30.72947416958154
-0.46499499492694607	27.13197764418807
-0.4641899985205554	25.40498523557546
-0.4633850021017222	24.4556036781512
-0.4625800056704681	22.22588139321707
-0.46177500922681425	19.462722921771284
-0.46097001277078276	18.474287846161342
-0.4601650163023948	19.804474706804783
-0.45936001982167207	25.415497676064835
-0.4585550233286365	29.80116852775033
-0.457750026823309	28.463052305191244
-0.45694503030571193	28.177146675643165
-0.456140033775866	21.129408572491503
-0.4553350372337934	19.09121737717215
-0.4545300406795157	18.23451809483536
-0.4537250441130542	20.67583555663912
-0.4529200475344306	25.854257486401814
-0.4521150509436664	28.37032329354265
-0.4513100543407835	28.724879781503965
-0.450505057725803	28.603856904449067
-0.44970006109874694	30.31751558586813
-0.4488950644596364	33.894987000738844
-0.4480900678084935	30.57051320662766
-0.4472850711453395	26.81530702999236
-0.446480074470196	28.272601768322936
-0.4456750777830847	27.896230562987192
-0.44487008108402687	22.153925525841142
-0.4440650843730444	18.733028191234503
-0.4432600876501589	20.913930742603178
-0.4424550909153918	19.076719785791084
-0.4416500941687647	18.701516161340805
-0.44084509741029904	21.20045174132237
-0.44004010064001675	23.273347934345715
-0.4392351038579391	24.347836377188784
-0.4384301070640877	23.053603034336103
-0.43762511025848433	25.957310581125284
-0.4368201134411504	25.05900294510837
-0.43601511661210757	19.557877018134587
-0.43521011977137725	18.579710526809315
-0.43440512291898126	20.55908889723806
-0.43360012605494097	21.74154598573653
-0.43279512917927815	20.28037578802223
-0.4319901322920143	21.12998832723917
-0.43118513539317094	21.51902879595185
-0.4303801384827696	16.005966418550962
-0.429575141560832	17.354057647549105
-0.42877014462737983	24.575024970165487
-0.4279651476824344	27.02747118619992
-0.42716015072601726	24.121928738043657
-0.4263551537581503	22.175842244713152
-0.4255501567788549	21.4374687017223
-0.4247451597881525	21.895120526720007
-0.42394016278606494	20.875492151906183
-0.4231351657726138	22.13764648035771
-0.4223301687478206	26.50062924884237
-0.4215251717117067	25.925403867925475
-0.42072017466429373	21.97001224821245
-0.41991517760560376	21.84804062347435
-0.41911018053565774	22.152221707969627
-0.41830518345447765	19.819199814406748
-0.41750018636208475	21.024043881526307
-0.4166951892585009	24.31995162421291
-0.4158901921437476	22.63139591858361
-0.4150851950178464	22.988783185330654
-0.41428019788081893	25.366911724325693
-0.4134752007326867	23.648203254020864
-0.4126702035734712	20.0659277529582
-0.41186520640319413	18.63340049362519
-0.4110602092218771	21.243430280722468
-0.41025521202954174	22.499038848728183
-0.4094502148262094	22.14150701383396
-0.40864521761190203	23.305000880566624
-0.40784022038664075	25.82071690877456
-0.40703522315044743	27.033019791517383
-0.40623022590334357	22.702468782657164
-0.4054252286453507	23.2216602196862
-0.40462023137649056	26.04181450962648
-0.40381523409678455	23.360117994328885
-0.40301023680625436	20.981559286374853
-0.4022052395049215	20.015604451311315
-0.4014002421928077	17.93020592634773
-0.4005952448699343	17.22118892921733
-0.399790247536323	20.15454258910816
-0.3989852501919954	21.574666956893992
-0.39818025283697284	19.01574304912738
-0.3973752554712774	16.874516575387073
-0.39657025809493035	16.196674310409225
-0.39576526070795337	19.58870311224501
-0.39496026331036765	25.200796248861444
-0.39415526590219535	28.6366100596091
-0.3933502684834578	23.84250958340788
-0.39254527105417625	19.007850031072262
-0.39174027361437286	14.955396075571546
-0.3909352761640688	13.614069832127512
-0.39013027870328587	18.37313812410664
-0.38932528123204546	22.481859231443146
-0.3885202837503693	23.434109316865
-0.3877152862582789	24.173689493771207
-0.3869102887557959	25.60049228792292
-0.3861052912429418	25.336879695355755
-0.38530029371973823	24.40697683382573
-0.3844952961862067	24.58428060462333
-0.38369029864236903	26.58284949720722
-0.38288530108824625	26.56546317913529
-0.3820803035238605	21.98088452301735
-0.38127530594923326	20.98225894034184
-0.3804703083643858	26.09969774452632
-0.37966531076934	31.01737012777059
-0.37886031316411745	29.885877028912624
-0.37805531554873945	28.411178230328687
-0.37725031792322783	29.350452939276384
-0.37644532028760397	29.790267299453276
-0.3756403226418897	26.569055970771608
-0.37483532498610633	26.065653463277517
-0.37403032732027564	31.120239815428214
-0.3732253296444191	30.06788138974115
-0.37242033195855845	25.89965219394181
-0.37161533426271504	26.673642567231003
-0.37081033655691065	25.966278416815463
-0.3700053388411666	22.223901428233056
-0.36920034111550476	21.542028906369985
-0.3683953433799465	26.47080904875817
-0.36759034563451365	25.719949152910672
-0.36678534787922745	23.064467725570417
-0.36598035011410956	22.238938307537182
-0.36517535233918186	22.60126330373617
-0.36437035455446554	26.21420158879657
-0.3635653567599824	29.483270938821924
-0.362760358955754	24.815047898776783
-0.3619553611418019	20.0163079284974
-0.3611503633181476	21.9249294862996
-0.36034536548481283	22.943958893205156
-0.3595403676418189	16.819976767834298
-0.3587353697891879	15.12960397067724
-0.35793037192694077	18.88248729904295
-0.35712537405509953	22.098740335695
-0.3563203761736856	25.43641493276781
-0.3555153782827206	24.710860920052266
-0.35471038038222596	20.322002332270245
-0.35390538247222364	19.797241600430567
-0.35310038455273485	23.27456926220027
-0.3522953866237811	25.0503372207932
-0.35149038868538435	25.37751895293905
-0.350685390737566	26.837658927898957
-0.34988039278034755	26.28970707615295
-0.34907539481375055	24.53967526214194
-0.3482703968377968	25.92040783249743
-0.34746539885250777	28.39107199277252
-0.34666040085790495	26.051172402105998
-0.34585540285400995	22.439877219795644
-0.34505040484084437	23.03564694304015
-0.3442454068184299	24.91525650057389
-0.3434404087867879	23.693251011786412
-0.34263541074594017	22.123581078793684
-0.3418304126959082	22.646648612050168
-0.3410254146367135	21.52927070616816
-0.34022041656837765	20.721161057950887
-0.3394154184909224	21.183257864220398
-0.3386104204043692	20.734808448243925
-0.3378054223087395	21.517742123951432
-0.337000424204055	20.36226364962864
-0.3361954260903374	17.385061590359122
-0.33539042796760804	16.876950934551317
-0.33458542983588885	20.325713881716787
-0.33378043169520105	25.279224756617797
-0.3329754335455664	27.385520358843173
-0.3321704353870064	22.208728217114228
-0.33136543721954265	17.775849154036774
-0.33056043904319676	20.43560368889228
-0.32975544085799036	22.68579980026314
-0.3289504426639448	21.885183403975013
-0.328145444461082	21.188476997467653
-0.3273404462494232	20.249687559411385
-0.3265354480289902	18.471341534796668
-0.3257304497998045	18.40282530231633
-0.3249254515618876	19.04446598005276
-0.32412045331526124	19.73264312838545
-0.3233154550599469	20.998869013904383
-0.3225104567959663	20.23715779295856
-0.32170545852334076	19.704598046510554
-0.32090046024209207	24.54528218626144
-0.3200954619522417	27.72830527643845
-0.3192904636538111	23.034372243129493
-0.3184854653468223	20.12456143760094
-0.3176804670312965	24.82404813801223
-0.31687546870725536	26.29947568887368
-0.3160704703747204	22.13519216681468
-0.31526547203371347	22.46860616100046
-0.3144604736842558	25.51366136004957
-0.31365547532636906	24.83386163292759
-0.31285047696007495	21.587547646336063
-0.31204547858539483	20.24010947263926
-0.3112404802023506	22.551759324732515
-0.31043548181096364	23.9748626532011
-0.3096304834112555	26.242940494923246
-0.30882548500324786	30.437093492971293
-0.3080204865869623	30.375415175419107
-0.30721548816242017	22.926984834184648
-0.30641048972964335	18.312356275772792
-0.30560549128865333	21.661280999609087
-0.3048004928394716	21.725954893682356
-0.3039954943821198	19.47798972153631
-0.30319049591661945	17.951788309824792
-0.3023854974429922	18.766279307402115
-0.30158049896125966	27.87426698927218
-0.3007755004714433	36.79250084336466
-0.29997050197356473	35.702610850546165
-0.2991655034676455	29.760128590122605
-0.29836050495370736	22.41198765036701
-0.2975555064317718	20.533599943862036
-0.2967505079018602	29.97155918864636
-0.29594550936399444	34.90857483163384
-0.29514051081819587	29.225807066899293
-0.2943355122644862	26.09404948224763
-0.2935305137028869	30.26370371887353
-0.2927255151334196	30.788378936800108
-0.2919205165561061	30.12325437162559
-0.2911155179709676	31.18253870693577
-0.2903105193780259	31.26386588630683
-0.2895055207773025	31.516513676195352
-0.2887005221688188	29.95913217221326
-0.287895523552597	26.65932550061433
-0.287090524928658	22.313784093581475
-0.2862855262970237	19.82141946739218
-0.28548052765771553	25.06236710630464
-0.2846755290107553	29.241997730850443
-0.28387053035616433	24.538286413924283
-0.28306553169396437	21.17150002351618
-0.2822605330241769	30.504067492923564
-0.28145553434682347	37.15733974718426
-0.2806505356619259	33.27895154420688
-0.2798455369695055	29.29076575367482
-0.27904053826958386	26.259304633257265
-0.2782355395621827	25.224865229564745
-0.2774305408473237	25.65275722536824
-0.276625542125028	21.21252151951949
-0.27582054339531764	18.11860010549833
-0.27501554465821404	19.37707280220425
-0.2742105459137385	20.747791262309864
-0.2734055471619131	20.50813383044649
-0.27260054840275905	21.16337120584017
-0.27179554963629804	26.42555597538793
-0.2709905508625517	27.828373330156836
-0.2701855520815415	26.72125153479758
-0.2693805532932891	20.23547866031925
-0.26857555449781606	13.861585329073732
-0.267770555695144	15.99831211933964
-0.2669655568852944	19.162078388854287
-0.266160558068289	17.497747632845797
-0.2653555592441492	18.27247441400066
-0.26455056041289643	23.984656149990457
-0.2637455615745527	26.589883722080828
-0.2629405627291394	23.591118315119733
-0.2621355638766779	22.41267752004376
-0.2613305650171902	25.126038333637787
-0.26052556615069744	26.03262506826105
-0.2597205672772214	22.592561864004065
-0.25891556839678376	21.87053496452441
-0.2581105695094059	22.44958198417756
-0.2573055706151095	23.16634118455501
-0.2565005717139162	24.18354177256635
-0.2556955728058475	24.549694897682837
-0.25489057389092484	27.999026650801184
-0.25408557496917006	26.722790441582525
-0.2532805760406046	21.178334688523968
-0.25247557710525004	18.181502445773432
-0.25167057816312793	19.21895271521773
-0.25086557921426006	18.953657631704075
-0.2500605802586676	16.50746323972953
-0.24925558129637254	17.98565422800064
-0.24845058232739622	23.17179897990681
-0.2476455833517602	26.31450974340777
-0.24684058436948633	25.43609505903796
-0.24603558538059586	23.0772378141926
-0.24523058638511053	21.36590023567008
-0.24442558738305192	18.651425429739064
-0.2436205883744415	17.548367351212477
-0.242815589359301	20.26224968488887
-0.24201059033765193	26.010610042007063
-0.24120559130951585	32.13576591333361
-0.24040059227491437	31.268164982437877
-0.23959559323386911	26.12190160817968
-0.23879059418640142	24.01900669030237
-0.23798559513253317	23.71536828044815
-0.2371805960722859	20.349832040477047
-0.23637559700568098	22.29687066435277
-0.23557059793274013	24.659542460959063
-0.23476559885348489	25.557614198825508
-0.23396059976793687	20.59713696402873
-0.23315560067611765	17.212724076437553
-0.23235060157804882	20.2851225466826
-0.2315456024737518	18.583530425193207
-0.23074060336324848	14.900745761294075
-0.2299356042465602	15.382662497239169
-0.22913060512370842	15.534814557202086
-0.2283256059947151	15.677606993668396
-0.22752060685960163	16.576888428449262
-0.2267156077183894	18.220508150269037
-0.22591060857110026	21.11482710362794
-0.22510560941775576	22.680299561750108
-0.22430061025837722	23.774508285742936
-0.2234956110929865	25.847312841400864
